"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,0.58,4,4000,50,10,25,12,4.08928686115097,0.366066606983309,0.0892868611509705,1,1
4,4,0.58,4,4000,50,10,26,11,3.74233469511226,0.054879238857978,-0.257665304887738,1,1
4,4,0.58,4,4000,50,10,27,10,3.75578984379764,0.0877623247376949,-0.244210156202358,1,1
4,4,0.58,4,4000,50,10,28,10,4.2390743446483,0.0391951309691883,0.239074344648295,1,1
4,4,0.58,4,4000,50,10,29,9,3.9068417819955,0.0930970150858157,-0.093158218004501,1,1
4,4,0.58,4,4000,50,10,30,9,4.24282810623429,0.0919981496114482,0.242828106234286,1,1
4,4,0.58,4,4000,50,10,31,8,3.91298468649536,0.10013480503085,-0.0870153135046383,1,1
4,4,0.58,4,4000,50,10,32,8,4.02040065739709,0.24861721073741,0.0204006573970856,1,1
4,4,0.58,4,4000,50,10,33,8,3.8552619779142,0.0108570778097292,-0.144738022085796,1,1
4,4,0.58,4,4000,50,10,34,7,3.96165675373072,0.248255713733723,-0.0383432462692817,1,1
4,4,0.58,4,4000,50,10,35,7,3.90668623982095,0.131249971688911,-0.0933137601790497,1,1
4,4,0.58,4,4000,50,10,36,7,4.17389153730257,0.134050806305001,0.173891537302573,1,1
4,4,0.58,4,4000,50,10,37,6,4.10648612154629,0.225607596303585,0.106486121546289,1,1
4,4,0.58,4,4000,50,10,38,6,4.24314831801745,0.0104774614402945,0.243148318017446,1,1
4,4,0.58,4,4000,50,10,39,6,4.16076228595479,0.330539781691808,0.160762285954792,0.666666666666667,1
4,4,0.58,4,4000,50,10,40,6,3.91486434192047,0.0362367213384486,-0.0851356580795266,1,1
4,4,0.58,4,4000,50,10,41,5,3.93735445292931,0.447202742686216,-0.0626455470706877,1,1
4,4,0.58,4,4000,50,10,42,5,4.52689932987917,0.0350421442652365,0.52689932987917,1,1
4,4,0.58,4,4000,50,10,43,5,3.99364956690514,0.261533036804998,-0.00635043309485672,1,1
4,4,0.58,4,4000,50,10,44,5,4.18096227874089,0.431832411808797,0.180962278740887,0.666666666666667,1
4,4,0.58,4,4000,50,10,45,4,3.98433060042689,0.0278597622071777,-0.0156693995731096,1,1
4,4,0.58,4,4000,50,10,46,4,4.08818821184551,0.201054862735201,0.0881882118455124,1,1
4,4,0.58,4,4000,50,10,47,4,4.05114175654446,0.161037591019291,0.051141756544463,1,1
4,4,0.58,4,4000,50,10,48,4,4.59358905438269,0.0333282451504062,0.593589054382691,0.666666666666667,1
4,4,0.58,4,4000,50,10,49,4,4.01367634160998,0.0346545006604258,0.0136763416099761,1,1
4,4,0.58,4,4000,50,10,50,4,4.22752429428352,0.195730829614357,0.227524294283516,0.666666666666667,1
4,4,0.58,4,4000,50,10,51,3,4.30734661191164,0.238838939217809,0.307346611911636,0.666666666666667,1
4,4,0.58,4,4000,50,10,52,3,3.56189161842574,0.0311313574926723,-0.438108381574264,1,1
4,4,0.58,4,4000,50,10,53,3,3.76489610731421,0.0310693339752969,-0.23510389268579,1,1
4,4,0.58,4,4000,50,10,54,3,3.82268529015958,0.06223433563684,-0.177314709840422,1,1
4,4,0.58,4,4000,50,10,55,3,3.94268440871206,0.0455458909352663,-0.0573155912879444,1,1
4,4,0.58,4,4000,50,10,56,3,3.70173695626844,0.0293426635864253,-0.298263043731557,1,1
4,4,0.58,4,4000,50,10,57,3,3.9599826480761,0.15994980347905,-0.0400173519238969,1,1
4,4,0.58,4,4000,50,10,58,2,3.7442310505107,0.616183862180775,-0.255768949489303,0.666666666666667,1
4,4,0.58,4,4000,50,10,59,2,3.88416287204916,0.0536088348879875,-0.115837127950836,1,1
4,4,0.58,4,4000,50,10,60,2,3.94411437507324,0.00833166922944868,-0.0558856249267561,1,1
4,4,0.58,4,4000,50,10,61,2,3.98736606891013,0.101619509496186,-0.012633931089868,1,1
4,4,0.58,4,4000,50,10,62,2,3.93368025473014,0.0625105068808312,-0.0663197452698645,1,1
4,4,0.58,4,4000,50,10,63,2,4.2358797336544,0.107369540912621,0.235879733654395,1,1
4,4,0.58,4,4000,50,10,64,2,4.15035691949414,0.0900526952280605,0.150356919494143,1,1
4,4,0.58,4,4000,50,10,65,2,3.66271180446859,0.078400944782078,-0.337288195531413,1,1
4,4,0.58,4,4000,50,10,66,2,3.83747894321936,0.113278338344783,-0.162521056780642,1,1
